662,3,2.8612
664,3,3.4383
676,3,8.8458
679,3,1.4181
697,3,3.6462
700,3,2.5892
714,3,3.3688
716,3,8.9613
735,3,6.4957
741,3,3.4743
780,3,6.9976
783,3,2.9514
840,3,3.3043
884,3,4.2882
901,3,5.4422
919,3,4.5237
958,3,4.852
1035,3,5.4108
1049,3,5.575
1103,3,3.7116
1120,3,2.5237
1154,3,3.9029
1241,3,3.6124
1398,3,6.8207
1445,3,5.0491
1475,3,5.2018
1498,3,3.967
1576,3,6.4743
1605,3,3.3261
1630,3,5.1235
1640,3,6.2776
1930,3,5.3353
1970,3,6.3353
2097,3,5.852
2133,3,5.7021
2518,3,6.5071
2870,3,6.7602
3018,3,5.0075
3077,3,4.6692
3348,3,8.092
3407,3,7.7406
3460,3,14.918
3777,3,6.0312
3794,3,6.9958
3961,3,8.7021
4233,3,5.852
4297,3,8.0431
4495,3,6.6462
4503,3,6.8415
4607,3,6.6646
5116,3,8.092
5161,3,7.0431
5223,3,6.1951
5325,3,20.648
5647,3,5.8415
5729,3,13.52
5897,3,8.8626
6042,3,8.7021
6046,3,51.346
6321,3,7.9056
6435,3,8.4265
6436,3,8.4265
6437,3,11.768
10,4,0.79512
20,4,0.27891
24,4,0.30472
28,4,0.58286
35,4,0.4824
39,4,2.7977
43,4,1.8408
48,4,13.52
59,4,1.8298
80,4,2.7489
81,4,2.9828
97,4,1.013
112,4,2.6371
113,4,0.81622
122,4,9.8112
161,4,0.47352
163,4,1.4692
166,4,1.6096
171,4,2.3289
174,4,2.2908
221,4,1.7092
237,4,1.92
264,4,1.1736
281,4,2.9987
319,4,3.1769
323,4,0.80471
325,4,1.7927
472,4,0.9493
512,4,0.99909
595,4,1.7039
621,4,2.4128
622,4,1.6376
657,4,3.3098
659,4,1.962
677,4,2.9828
679,4,4.2544
682,4,1.383
700,4,2.5892
711,4,5.7119
715,4,3.1507
729,4,3.99
765,4,3.7479
780,4,6.9976
802,4,6.6281
867,4,4.6832
973,4,4.1719
1265,4,3.1314
1320,4,4.0643
1321,4,6.0431
1349,4,4.9332
1433,4,7.7406
1527,4,8.1951
1543,4,6.2496
1653,4,4.5112
1663,4,7.3353
1671,4,4.9332
1672,4,5.7801
1739,4,8.2496
1985,4,5.1951
2018,4,5.5577
2187,4,4.8259
2188,4,5.299
2417,4,4.5071
2434,4,6.9056
2960,4,6.95
3023,4,4.8893
3026,4,7.0674
3368,4,7.9056
3592,4,14.086
3733,4,6.0193
3817,4,6.6462
4614,4,6.4743
4832,4,8.0431
5402,4,8.95
5584,4,23.106
6282,4,7.8207
2,5,3.967
10,5,0.79512
20,5,1.6735
21,5,2.0689
22,5,1.944
24,5,0.07618
25,5,1.2588
28,5,0.38857
35,5,0.4824
37,5,4.9332
49,5,0.40384
51,5,5.6646
79,5,1.4906
81,5,2.9828
97,5,2.026
100,5,4.8679
111,5,2.0208
113,5,0.81622
161,5,1.4206
174,5,0.76358
200,5,2.7839
211,5,1.3716
221,5,1.7092
237,5,1.92
264,5,1.1736
322,5,2.0055
323,5,3.2189
325,5,1.7927
366,5,3.7676
377,5,6.0552
472,5,0.9493
492,5,1.3599
553,5,2.5881
622,5,1.6376
657,5,3.3098
677,5,2.9828
679,5,1.4181
704,5,3.9728
711,5,2.8559
765,5,3.7479
766,5,2.9987
921,5,4.2323
973,5,4.1719
993,5,5.1818
1000,5,2.6997
1135,5,5.4906
1139,5,3.5427
1150,5,7.1426
1162,5,15.239
1241,5,3.6124
1246,5,5.5663
1285,5,6.7021
1320,5,4.0643
1336,5,8.8626
1611,5,6.3061
1651,5,5.3954
1671,5,4.9332
1672,5,5.7801
1760,5,6.092
1985,5,5.1951
2003,5,6.0796
2270,5,4.4343
2737,5,5.8415
2951,5,4.5925
3090,5,5.9727
3394,5,14.447
3432,5,6.2358
3592,5,14.086
3686,5,4.1785
3733,5,6.0193
3817,5,6.6462
4832,5,8.0431
4954,5,8.4906
5402,5,8.95
5594,5,7.6646
6380,5,8.7801
6383,5,8.5577
8,6,5.4906
10,6,0.79512
20,6,1.6735
21,6,2.0689
22,6,3.888
24,6,0.22854
25,6,1.049
28,6,0.38857
35,6,0.4824
39,6,0.69942
40,6,2.2811
41,6,8.9567
49,6,1.6154
58,6,2.2853
59,6,3.6595
66,6,0.53427
84,6,1.5417
100,6,4.8679
101,6,5.1218
108,6,2.716
111,6,2.0208
124,6,2.4715
134,6,3.3298
161,6,0.47352
166,6,1.6096
174,6,3.0543
191,6,4.8666
200,6,2.7839
205,6,1.1748
211,6,1.3716
302,6,3.8053
356,6,2.1435
358,6,6.0312
421,6,3.7927
424,6,1.2452
492,6,1.3599
506,6,7.5577
521,6,3.4804
554,6,3.3261
575,6,1.6611
606,6,2.2035
607,6,9.5502
616,6,1.8317
622,6,2.4564
630,6,1.6046
662,6,2.8612
665,6,2.5206
679,6,1.4181
695,6,2.6985
708,6,3.2153
711,6,2.8559
752,6,6.6646
780,6,3.4988
788,6,5.4265
789,6,3.9138
817,6,3.7528
884,6,4.2882
937,6,4.8947
941,6,3.5406
950,6,5.0371
953,6,3.9304
1011,6,3.8493
1012,6,5.0134
1097,6,4.1621
1411,6,3.4602
1416,6,4.3061
1445,6,5.0491
1658,6,7.4582
1850,6,4.8785
1888,6,6.6281
1970,6,6.3353
2063,6,5.2847
2079,6,3.1459
2175,6,6.8003
2199,6,7.4906
2238,6,7.3061
2239,6,6.1687
2275,6,6.7021
2522,6,7.3061
2787,6,4.6236
3007,6,7.3954
3474,6,6.6646
3504,6,6.1298
3559,6,4.9111
4523,6,8.6281
4738,6,8.8626
4822,6,8.7801
5399,6,7.7801
5637,6,6.3651
5647,6,5.8415
6276,6,13.329
6305,6,17.135
6317,6,8.4906
6381,6,15.56
10,7,0.53008
20,7,1.1156
21,7,2.0689
24,7,0.15236
25,7,0.20981
28,7,0.19429
41,7,8.9567
49,7,0.80768
53,7,2.4532
66,7,1.0685
97,7,1.013
106,7,2.5112
108,7,1.358
110,7,5.0796
111,7,2.0208
113,7,0.81622
171,7,2.3289
247,7,2.7751
258,7,4.8467
264,7,1.1736
284,7,2.8233
289,7,3.7776
322,7,1.0027
323,7,2.4141
386,7,5.8625
407,7,4.3802
494,7,3.2864
503,7,4.4225
512,7,0.99909
543,7,2.0913
553,7,2.5881
595,7,1.7039
621,7,2.4128
622,7,0.8188
662,7,2.8612
682,7,1.383
705,7,3.1394
780,7,3.4988
1092,7,5.5837
1099,7,4.3993
1120,7,2.5237
1127,7,7.1687
1156,7,8.4906
1161,7,4.7406
1275,7,7.5925
1290,7,5.6926
1308,7,3.2794
2079,7,3.1459
2229,7,7.0431
2893,7,6.4906
2953,7,5.6554
3424,7,5.8003
4626,7,6.5406
5130,7,8.1951
5734,7,8.3651
6360,7,7.4906
6384,7,8.4906
6438,7,8.8626
10,8,0.79512
21,8,2.0689
22,8,1.944
24,8,0.7618
25,8,1.4687
28,8,0.58286
35,8,2.412
36,8,1.6102
39,8,1.3988
49,8,0.40384
57,8,4.407
62,8,3.5837
65,8,7.59
66,8,0.53427
80,8,2.7489
97,8,2.026
104,8,11.481
108,8,1.358
161,8,0.47352
203,8,7.8606
208,8,4.3373
211,8,1.3716
221,8,1.7092
250,8,2.6303
276,8,4.6462
289,8,3.7776
310,8,1.8526
323,8,1.6094
334,8,5.0674
335,8,3.6102
336,8,2.4099
351,8,5.9727
373,8,6.7414
407,8,4.3802
410,8,6.2776
412,8,3.7454
424,8,1.2452
471,8,3.6303
472,8,0.9493
508,8,2.7788
510,8,2.0319
514,8,2.4151
525,8,3.2001
558,8,1.6269
611,8,2.8246
616,8,1.8317
621,8,2.4128
630,8,1.6046
659,8,1.962
679,8,5.6726
682,8,2.766
694,8,2.9627
695,8,2.6985
704,8,1.9864
708,8,3.2153
715,8,6.3015
716,8,2.9871
729,8,7.98
735,8,6.4957
736,8,3.5237
768,8,8.6051
769,8,5.0193
780,8,10.496
788,8,5.4265
830,8,4.1235
941,8,3.5406
1070,8,5.4422
1075,8,8.2406
1145,8,4.3427
1161,8,4.7406
1202,8,4.2289
1228,8,4.5406
1483,8,7.9916
1543,8,6.2496
1605,8,3.3261
1640,8,6.2776
1864,8,4.9842
1993,8,13.185
2094,8,6.5237
2119,8,7.486
2258,8,4.9002
2263,8,5.2847
2525,8,4.9785
2583,8,5.3206
2694,8,8.3062
2741,8,5.0431
2743,8,7.9056
2813,8,7.3061
3006,8,7.1171
3065,8,15.115
3132,8,4.9166
3213,8,5.1362
3256,8,6.9958
3355,8,14.54
3405,8,4.4031
3564,8,9.3292
3868,8,11.014
4172,8,17.725
4716,8,7.0674
4734,8,7.8207
5076,8,6.9958
5214,8,5.6462
5245,8,5.6739
5704,8,5.8947
5710,8,23.462
5749,8,12.884
5833,8,6.0796
6142,8,8.1951
6360,8,7.4906
6370,8,8.7801
6433,8,7.9056
6436,8,16.853
5,9,5.7119
10,9,0.79512
14,9,2.7348
20,9,2.5102
21,9,2.0689
22,9,0.97201
23,9,3.8893
24,9,1.4474
25,9,1.2588
28,9,1.7486
35,9,1.4472
36,9,4.8305
39,9,3.4971
41,9,13.435
42,9,1.847
43,9,3.6815
49,9,3.2307
53,9,2.4532
59,9,1.8298
65,9,1.518
66,9,1.6028
67,9,3.9056
68,9,1.9749
69,9,2.5717
74,9,5.6371
79,9,1.4906
80,9,1.3745
84,9,1.5417
97,9,1.013
103,9,5.2289
108,9,2.716
111,9,2.0208
112,9,2.6371
113,9,0.81622
124,9,1.2358
134,9,3.3298
160,9,26.028
161,9,1.8941
166,9,4.8288
171,9,4.6578
174,9,3.0543
175,9,3.8679
191,9,2.4333
200,9,2.7839
205,9,2.3496
211,9,1.3716
215,9,4.4108
247,9,2.7751
264,9,2.3472
281,9,2.9987
310,9,1.8526
315,9,2.9785
316,9,3.1036
322,9,5.0137
323,9,4.0236
324,9,3.0297
325,9,3.5853
327,9,3.9056
337,9,6.9445
370,9,3.3594
400,9,3.9249
416,9,4.0415
424,9,1.2452
451,9,3.4885
463,9,4.7901
472,9,1.8986
491,9,2.1951
492,9,2.7198
502,9,6.7985
507,9,3.3841
510,9,2.0319
512,9,2.9973
514,9,0.80503
525,9,3.2001
538,9,7.95
543,9,2.0913
553,9,2.5881
554,9,6.6523
558,9,1.6269
569,9,9.7357
575,9,1.6611
585,9,1.7461
593,9,1.5837
594,9,3.8759
616,9,1.8317
622,9,4.094
630,9,3.2092
637,9,4.8625
659,9,1.962
665,9,5.0412
672,9,4.5837
679,9,2.8363
682,9,1.383
694,9,2.9627
706,9,2.2873
715,9,3.1507
736,9,7.0475
747,9,3.813
763,9,6.7801
766,9,2.9987
780,9,13.995
813,9,3.9111
814,9,7.0674
818,9,3.8311
852,9,8.6928
854,9,4.4265
855,9,5.5663
869,9,3.3243
877,9,2.7296
885,9,4.4542
934,9,4.3047
941,9,3.5406
1056,9,4.7602
1062,9,3.6577
1073,9,5.0796
1075,9,4.1203
1099,9,8.7985
1106,9,3.407
1172,9,7.3353
1192,9,5.3802
1291,9,4.8839
1292,9,5.9974
1318,9,4.9444
1336,9,8.8626
1341,9,5.3954
1348,9,4.5071
1434,9,4.7116
1458,9,5.0134
1460,9,4.5837
1521,9,3.813
1610,9,5.4582
1622,9,4.1654
1624,9,4.9111
1670,9,8.0431
1723,9,5.9727
1813,9,6.2221
1843,9,5.8003
1864,9,4.9842
1971,9,17.404
2033,9,5.0491
2063,9,10.569
2165,9,6.0796
2210,9,5.4743
2218,9,4.9002
2293,9,4.4824
2404,9,6.092
2486,9,18.239
2528,9,5.9842
2551,9,5.2153
2579,9,7.2776
2619,9,6.3802
2750,9,7.7801
2787,9,4.6236
2789,9,8.1951
2881,9,5.3501
2989,9,8.3062
3023,9,4.8893
3034,9,24.919
3094,9,8.4265
3144,9,5.9166
3213,9,5.1362
3242,9,5.2496
3243,9,6.1045
3294,9,5.1235
3310,9,7.4906
3344,9,4.3916
3355,9,9.6934
3363,9,8.092
3364,9,5.7801
3375,9,5.7503
3406,9,5.5837
3412,9,7.6646
3426,9,4.2427
3460,9,4.9727
3471,9,4.852
3492,9,7.2776
3546,9,5.7021
3559,9,4.9111
3600,9,6.9958
3658,9,4.8003
3809,9,5.0193
3867,9,6.8003
4028,9,7.6646
4092,9,5.2776
4287,9,8.7801
4402,9,13.22
4446,9,6.8625
4457,9,5.1298
4576,9,5.852
4754,9,6.8207
4770,9,8.3651
5214,9,11.293
5521,9,7.2221
5556,9,13.52
5647,9,5.8415
5704,9,17.684
5773,9,17.404
5898,9,6.3206
5900,9,6.3206
5975,9,8.7801
5976,9,31.12
6112,9,8.3062
6326,9,8.6281
6401,9,8.2496
6439,9,7.4906
6440,9,8.1426
6441,9,8.95
10,10,1.8553
20,10,0.27891
22,10,1.944
24,10,0.83798
25,10,1.2588
28,10,0.19429
49,10,0.40384
58,10,1.1426
65,10,1.518
66,10,0.53427
79,10,1.4906
94,10,5.4186
97,10,1.013
108,10,1.358
113,10,1.6325
161,10,0.94703
205,10,2.3496
211,10,1.3716
214,10,2.0582
215,10,4.4108
237,10,1.92
286,10,4.407
310,10,1.8526
316,10,1.5518
317,10,2.1061
322,10,1.0027
323,10,1.6094
327,10,7.8112
329,10,2.575
366,10,3.7676
379,10,8.7076
385,10,3.0476
386,10,5.8625
400,10,3.9249
413,10,3.6716
439,10,2.3622
472,10,1.8986
510,10,1.0159
512,10,1.9982
514,10,0.80503
554,10,3.3261
569,10,4.8679
595,10,1.7039
616,10,1.8317
638,10,2.4895
644,10,3.6258
673,10,4.8363
682,10,1.383
694,10,2.9627
697,10,3.6462
704,10,1.9864
710,10,6.1171
712,10,3.3188
716,10,5.9742
780,10,13.995
786,10,6.4422
788,10,21.706
796,10,4.7503
975,10,5.852
998,10,5.9958
1000,10,2.6997
1103,10,3.7116
1124,10,6.1556
1416,10,4.3061
1431,10,6.2918
1458,10,5.0134
1545,10,11.642
1817,10,7.7801
1877,10,4.0491
2040,10,6.8207
2098,10,8.1426
2155,10,6.3206
2551,10,5.2153
2655,10,14.853
2708,10,6.7602
2759,10,6.6281
2760,10,4.7851
2764,10,5.7901
2839,10,6.0075
3007,10,7.3954
3023,10,4.8893
3053,10,6.9958
3344,10,4.3916
3362,10,7.3061
3389,10,5.3575
3455,10,13.992
3658,10,4.8003
4517,10,5.8732
4538,10,8.2496
4815,10,8.7801
4886,10,7.7801
5018,10,7.5237
5092,10,6.95
5124,10,6.6832
5214,10,11.293
5521,10,7.2221
5647,10,5.8415
5704,10,5.8947
6338,10,11.115
6442,10,15.329
6443,10,17.56
10,11,1.3252
12,11,4.9557
14,11,2.7348
20,11,1.1156
22,11,1.944
24,11,0.22854
25,11,1.2588
28,11,0.58286
39,11,0.69942
41,11,17.913
49,11,1.2115
54,11,10.39
58,11,2.2853
66,11,0.53427
73,11,4.7851
84,11,1.5417
88,11,5.6646
95,11,6.9056
112,11,36.92
113,11,1.6325
134,11,3.3298
138,11,6.3802
163,11,1.4692
166,11,6.4384
174,11,1.5272
191,11,2.4333
221,11,1.7092
237,11,1.92
322,11,3.0082
323,11,2.4141
337,11,10.417
356,11,6.4304
362,11,5.0613
384,11,5.2635
390,11,5.8947
424,11,1.2452
442,11,4.1362
491,11,2.1951
502,11,6.7985
503,11,8.8451
507,11,3.3841
509,11,5.7406
512,11,0.99909
527,11,2.2043
575,11,4.9834
592,11,7.4328
622,11,0.8188
659,11,1.962
665,11,10.082
780,11,13.995
794,11,4.0858
818,11,3.8311
921,11,4.2323
1099,11,21.996
1252,11,10.431
1308,11,3.2794
1343,11,7.1171
1347,11,5.1171
1551,11,5.3427
1600,11,2.9152
1640,11,6.2776
1843,11,5.8003
2079,11,3.1459
2086,11,5.4422
2107,11,7.0193
2119,11,3.743
2152,11,11.58
2173,11,5.7602
2174,11,5.4662
2192,11,5.4662
2227,11,13.15
2228,11,6.2635
2293,11,4.4824
2411,11,31.677
2528,11,11.968
2629,11,5.1235
2647,11,5.6013
2951,11,4.5925
3032,11,5.2705
3132,11,4.9166
3294,11,5.1235
3338,11,21.506
3367,11,67.021
3389,11,5.3575
3397,11,4.6739
3398,11,28.998
3444,11,6.8839
3471,11,4.852
3597,11,6.8003
3930,11,7.5237
3935,11,6.2635
3937,11,6.9276
3959,11,27.711
4075,11,6.0796
4157,11,13.768
4414,11,6.6832
4542,11,5.4186
4551,11,7.95
4576,11,5.852
5030,11,7.7801
5242,11,17.9
5259,11,8.4906
5354,11,6.6102
5558,11,7.3353
5704,11,5.8947
6007,11,8.6281
6018,11,7.1171
6179,11,14.612
6444,11,7.5577
10,12,1.3252
12,12,4.9557
14,12,2.7348
20,12,1.1156
22,12,1.944
24,12,0.22854
25,12,1.2588
28,12,0.58286
39,12,0.69942
41,12,17.913
49,12,1.2115
54,12,10.39
58,12,2.2853
66,12,0.53427
73,12,4.7851
84,12,1.5417
88,12,5.6646
95,12,6.9056
112,12,36.92
113,12,1.6325
134,12,3.3298
138,12,6.3802
163,12,1.4692
166,12,6.4384
174,12,1.5272
191,12,2.4333
221,12,1.7092
237,12,1.92
322,12,3.0082
323,12,2.4141
337,12,10.417
356,12,6.4304
362,12,5.0613
384,12,5.2635
390,12,5.8947
424,12,1.2452
442,12,4.1362
491,12,2.1951
502,12,6.7985
503,12,8.8451
507,12,3.3841
509,12,5.7406
512,12,0.99909
527,12,2.2043
575,12,4.9834
592,12,7.4328
622,12,0.8188
659,12,1.962
665,12,10.082
780,12,13.995
794,12,4.0858
818,12,3.8311
921,12,4.2323
1099,12,21.996
1252,12,10.431
1308,12,3.2794
1343,12,7.1171
1347,12,5.1171
1551,12,5.3427
1600,12,2.9152
1640,12,6.2776
1843,12,5.8003
2079,12,3.1459
2086,12,5.4422
2107,12,7.0193
2119,12,3.743
2152,12,11.58
2173,12,5.7602
2174,12,5.4662
2192,12,5.4662
2227,12,13.15
2228,12,6.2635
2293,12,4.4824
2411,12,31.677
2528,12,11.968
2629,12,5.1235
2647,12,5.6013
2951,12,4.5925
3032,12,5.2705
3132,12,4.9166
3294,12,5.1235
3338,12,21.506
3367,12,67.021
3389,12,5.3575
3397,12,4.6739
3398,12,28.998
3444,12,6.8839
3471,12,4.852
3597,12,6.8003
3930,12,7.5237
3935,12,6.2635
3937,12,6.9276
3959,12,27.711
4075,12,6.0796
4157,12,13.768
4414,12,6.6832
4542,12,5.4186
4551,12,7.95
4576,12,5.852
5030,12,7.7801
5242,12,17.9
5259,12,8.4906
5354,12,6.6102
5558,12,7.3353
5704,12,5.8947
6007,12,8.6281
6018,12,7.1171
6179,12,14.612
6444,12,7.5577
10,13,1.5902
20,13,1.3946
24,13,2.0569
25,13,1.049
28,13,1.9429
35,13,2.412
36,13,1.6102
37,13,4.9332
39,13,2.7977
42,13,0.92349
43,13,5.5223
49,13,0.40384
57,13,4.407
59,13,3.6595
65,13,1.518
66,13,0.53427
69,13,2.5717
97,13,1.013
157,13,4.6326
161,13,0.94703
163,13,1.4692
174,13,3.0543
205,13,1.1748
206,13,4.1298
211,13,2.7433
219,13,6.4087
223,13,5.8415
295,13,4.5881
308,13,2.5717
317,13,2.1061
322,13,2.0055
323,13,0.80471
356,13,2.1435
359,13,7.1326
378,13,2.5513
385,13,3.0476
424,13,3.7357
439,13,2.3622
454,13,2.8493
460,13,3.5196
472,13,0.9493
492,13,1.3599
512,13,0.99909
527,13,4.4087
555,13,3.4343
567,13,2.8893
569,13,4.8679
575,13,3.3223
579,13,5.0075
595,13,3.4077
616,13,5.4951
630,13,4.8138
679,13,7.0907
682,13,2.766
700,13,2.5892
708,13,3.2153
712,13,3.3188
741,13,3.4743
748,13,5.852
877,13,2.7296
886,13,5.7901
934,13,2.1524
941,13,3.5406
950,13,10.074
997,13,9.5405
1094,13,4.4702
1103,13,3.7116
1115,13,6.4906
1176,13,6.092
1328,13,8.092
1341,13,5.3954
1390,13,5.1171
1402,13,4.2153
1445,13,5.0491
1474,13,4.1621
1515,13,5.3726
1552,13,8.3651
1566,13,4.7602
1586,13,7.5352
1668,13,4.7021
1689,13,7.3651
1695,13,5.4422
1829,13,6.7602
1846,13,5.9388
1899,13,7.0431
1945,13,5.328
2004,13,4.26
2165,13,6.0796
2183,13,8.1951
2257,13,6.6646
2273,13,7.2221
2290,13,5.9958
2429,13,6.8003
2443,13,6.1687
2475,13,8.1951
2517,13,5.3802
2525,13,4.9785
2635,13,6.0193
2655,13,7.4265
3154,13,6.7801
3156,13,5.3134
3355,13,9.6934
3371,13,11.047
3395,13,7.0431
3427,13,7.8207
3433,13,8.5577
3442,13,7.0431
3455,13,6.9958
3473,13,5.7801
3486,13,5.8105
3626,13,6.8625
3766,13,8.7021
4039,13,8.3651
4054,13,6.8625
4144,13,7.3651
4203,13,8.092
4485,13,28.703
4516,13,8.3062
4538,13,8.2496
4753,13,13.945
4810,13,28.27
5159,13,22.095
5225,13,21.585
5403,13,7.4906
5520,13,8.4906
5790,13,7.5577
5860,13,8.7021
6284,13,35.45
6291,13,7.1426
6293,13,6.3061
6325,13,6.575
6437,13,17.652
6445,13,8.3651
8,14,5.4906
10,14,0.79512
24,14,0.53326
25,14,0.41961
28,14,1.1657
35,14,0.96481
42,14,0.92349
43,14,0.92038
49,14,0.80768
65,14,1.518
66,14,1.6028
69,14,2.5717
84,14,1.5417
161,14,0.47352
174,14,0.76358
194,14,2.5523
221,14,1.7092
281,14,2.9987
302,14,3.8053
316,14,3.1036
331,14,4.1108
362,14,5.0613
370,14,3.3594
385,14,3.0476
472,14,0.9493
492,14,1.3599
494,14,3.2864
509,14,5.7406
575,14,1.6611
593,14,3.1674
606,14,2.2035
622,14,0.8188
638,14,2.4895
656,14,3.4147
665,14,2.5206
676,14,2.9486
679,14,1.4181
694,14,2.9627
705,14,3.1394
735,14,3.2478
780,14,17.494
817,14,3.7528
890,14,3.9557
945,14,5.3427
1103,14,7.4232
1292,14,2.9987
1445,14,5.0491
1459,14,5.5154
1460,14,4.5837
2097,14,5.852
2361,14,3.7284
2409,14,10.234
2741,14,5.0431
3058,14,10.584
3355,14,4.8467
4740,14,6.3651
4838,14,7.7021
6325,14,19.725
10,15,1.0602
14,15,1.3674
20,15,1.1156
21,15,2.0689
22,15,0.97201
24,15,0.3809
25,15,1.4687
28,15,0.19429
39,15,2.0982
41,15,13.435
43,15,0.92038
58,15,1.1426
59,15,1.8298
97,15,1.013
98,15,4.6146
106,15,2.5112
107,15,5.4988
108,15,2.716
113,15,0.81622
117,15,8.9976
163,15,1.4692
174,15,0.76358
187,15,8.9485
206,15,4.1298
211,15,1.3716
213,15,3.7927
214,15,4.1165
221,15,1.7092
264,15,1.1736
288,15,4.7164
291,15,3.5513
303,15,3.7627
310,15,1.8526
317,15,4.2122
322,15,1.0027
323,15,0.80471
330,15,3.0311
360,15,2.6236
370,15,3.3594
385,15,3.0476
407,15,4.3802
410,15,6.2776
451,15,3.4885
454,15,2.8493
461,15,3.8003
472,15,0.9493
477,15,4.299
507,15,1.692
542,15,5.6102
553,15,2.5881
555,15,3.4343
566,15,4.8415
593,15,1.5837
597,15,2.8559
606,15,2.2035
622,15,2.4564
638,15,2.4895
679,15,4.2544
697,15,7.2925
700,15,2.5892
711,15,2.8559
737,15,3.8493
739,15,8.1951
759,15,6.0075
843,15,6.8207
846,15,6.9727
909,15,5.7801
957,15,5.2776
1123,15,4.6646
1133,15,3.3445
1584,15,6.092
1602,15,3.6102
1970,15,6.3353
2025,15,7.6281
2053,15,8.8626
2085,15,6.6102
2143,15,5.1885
2394,15,7.6646
2535,15,7.6281
2677,15,7.9958
2694,15,8.3062
2751,15,6.5237
2767,15,6.5406
2841,15,6.6281
3103,15,6.0674
3182,15,6.6102
3196,15,8.95
3268,15,6.8415
3426,15,4.2427
3499,15,5.8732
3506,15,7.4582
3564,15,4.6646
3575,15,19.279
3872,15,4.7406
3878,15,8.7021
3902,15,7.1687
5100,15,7.7406
5124,15,6.6832
5127,15,7.9056
5168,15,14.791
5328,15,8.1951
5636,15,43.171
5809,15,7.1951
5960,15,7.8207
6325,15,19.725
6361,15,7.0193
10,16,1.0602
20,16,1.1156
22,16,0.97201
24,16,1.676
25,16,1.2588
28,16,1.1657
35,16,0.96481
37,16,4.9332
39,16,2.0982
41,16,17.913
42,16,1.847
43,16,3.6815
49,16,1.2115
58,16,3.428
